OBJECTID,CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area
167, ,19060,19060,"Cumberland, MD-WV","Cumberland, MD-WV Metro Area",M1,1,G3110,1942634638,18304844,+39.5321854,-078.8070822,373178.329649065,3300733336.2144
168,206,19100,19100,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX Metro Area",M1,1,G3110,22465626198,862946133,+32.8491708,-096.9704894,878774.612816288,33147738135.0264
169,174,19140,19140,"Dalton, GA","Dalton, GA Metro Area",M1,1,G3110,1644465816,7316659,+34.7969557,-084.8562790,252398.070651029,2455235486.77439
170, ,19180,19180,"Danville, IL","Danville, IL Metro Area",M1,1,G3110,2326634941,7531159,+40.1867542,-087.7267779,277355.692217205,4003726302.32476
171, ,19220,19220,"Danville, KY","Danville, KY Micro Area",M2,2,G3110,1329164266,15643110,+37.5078476,-084.7356841,265445.05897866,2141220172.88801
172, ,19260,19260,"Danville, VA","Danville, VA Micro Area",M2,2,G3110,2620550185,26245214,+36.8118530,-079.4001219,310241.53042604,4137187991.52436
173,380,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",M1,1,G3110,4117621645,1132980868,+30.6592183,-087.7460666,512299.445644438,7119179901.80975
174,209,19340,19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL Metro Area",M1,1,G3110,5878838614,114205478,+41.3916799,-090.4600760,546803.551275064,10659406772.3495
175,174,19420,19420,"Dayton, TN","Dayton, TN Micro Area",M2,2,G3110,816838004,54448370,+35.6005900,-084.9495484,216949.094806631,1321029206.07072
176,212,19430,19430,"Dayton-Kettering, OH","Dayton-Kettering, OH Metro Area",M1,1,G3110,3319471878,22271685,+39.8288538,-084.1418129,365900.860783284,5673327001.1321
177,290,19460,19460,"Decatur, AL","Decatur, AL Metro Area",M1,1,G3110,3290021083,119059621,+34.4893614,-087.0971469,357242.193322458,5030436031.89116
178, ,19500,19500,"Decatur, IL","Decatur, IL Metro Area",M1,1,G3110,1503684109,13406663,+39.8602372,-088.9615288,221304.502984625,2577835975.65158
179,258,19540,19540,"Decatur, IN","Decatur, IN Micro Area",M2,2,G3110,877815499,2693924,+40.7457327,-084.9361303,162880.611249596,1535594090.21117
180, ,19580,19580,"Defiance, OH","Defiance, OH Micro Area",M2,2,G3110,1065649892,7073996,+41.3216789,-084.4864334,205631.789640645,1903708042.02166
181, ,19620,19620,"Del Rio, TX","Del Rio, TX Micro Area",M2,2,G3110,8144863666,227711335,+29.8752853,-101.1433237,531811.67792032,11177531840.8659
182,422,19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",M1,1,G3110,4108724164,1079710619,+29.1789002,-081.1890231,484868.894855791,6830606671.50855
183, ,19700,19700,"Deming, NM","Deming, NM Micro Area",M2,2,G3110,7679776973,433660,+32.1845231,-107.7471911,423609.16430648,10753264348.7656
184,216,19740,19740,"Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO Metro Area",M1,1,G3110,21613407404,149583396,+39.4347890,-104.9010728,1129203.65241834,36531706429.9667
185,217,19760,19760,"DeRidder, LA","DeRidder, LA Micro Area",M2,2,G3110,2997555223,21945878,+30.6450184,-093.3402526,358226.963293489,4092909425.60478
186,218,19780,19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA Metro Area",M1,1,G3110,9356098870,83568330,+41.5770501,-093.7597124,651881.396736179,16881930248.2681
187,220,19820,19820,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Dearborn, MI Metro Area",M1,1,G3110,10079403934,890904274,+42.7218478,-083.2008463,759535.78532431,20334269046.1977
188, ,19860,19860,"Dickinson, ND","Dickinson, ND Micro Area",M2,2,G3110,6431980184,26010422,+46.9125835,-102.9884867,587550.896417981,13831842511.7712
189,221,19940,19940,"Dixon, IL","Dixon, IL Micro Area",M2,2,G3110,1877189067,9732924,+41.7474465,-089.2993616,256121.411385138,3392298103.50114
190, ,19980,19980,"Dodge City, KS","Dodge City, KS Micro Area",M2,2,G3110,2844508243,2097356,+37.6884159,-099.8847484,273645.279442262,4553819882.78521
191,222,20020,20020,"Dothan, AL","Dothan, AL Metro Area",M1,1,G3110,4444643836,33283078,+31.2455283,-085.4691904,481620.199204073,6146377367.4327
192, ,20060,20060,"Douglas, GA","Douglas, GA Micro Area",M2,2,G3110,2421565639,31628932,+31.4595406,-082.8673266,324717.67868808,3381769987.90483
193,428,20100,20100,"Dover, DE","Dover, DE Metro Area",M1,1,G3110,1517888728,549776901,+39.0970884,-075.5029819,269517.69663213,3437642813.66347
194, ,20140,20140,"Dublin, GA","Dublin, GA Micro Area",M2,2,G3110,3392319432,45915951,+32.5089403,-082.8100132,369817.012849849,4848531966.38644
195,524,20180,20180,"DuBois, PA","DuBois, PA Micro Area",M2,2,G3110,2964714508,23932643,+41.0002489,-078.4737490,358131.885859975,5252095935.27121
196, ,20220,20220,"Dubuque, IA","Dubuque, IA Metro Area",M1,1,G3110,1575487988,21138781,+42.4634808,-090.8787708,244971.337530568,2936118285.15335
197, ,20260,20260,"Duluth, MN-WI","Duluth, MN-WI Metro Area",M1,1,G3110,27252320122,4358695871,+47.3475056,-092.1553326,1380310.69909991,68891996648.0216
198, ,20300,20300,"Dumas, TX","Dumas, TX Micro Area",M2,2,G3110,2330207191,25699789,+35.8356759,-101.8905018,239711.572458776,3592404504.49035
199, ,20340,20340,"Duncan, OK","Duncan, OK Micro Area",M2,2,G3110,2253798301,54865799,+34.4813609,-097.8556068,234927.85546074,3406251671.56015
200, ,20420,20420,"Durango, CO","Durango, CO Micro Area",M2,2,G3110,4376255148,25642578,+37.2873673,-107.8397178,371000.948229316,6966604865.77934
201,206,20460,20460,"Durant, OK","Durant, OK Micro Area",M2,2,G3110,2341975631,102083435,+33.9640035,-096.2641365,391702.984772364,3561888116.36052
202,450,20500,20500,"Durham-Chapel Hill, NC","Durham-Chapel Hill, NC Metro Area",M1,1,G3110,5931305968,154624603,+36.0605886,-078.9897875,577585.830827758,9332998401.70666
203, ,20540,20540,"Dyersburg, TN","Dyersburg, TN Micro Area",M2,2,G3110,1326983955,36731277,+36.0541960,-089.3983058,233493.240964783,2091033831.48124
204, ,20580,20580,"Eagle Pass, TX","Eagle Pass, TX Micro Area",M2,2,G3110,3313817729,31873432,+28.7297873,-100.3166780,343608.577027489,4367938792.89334
205,548,20660,20660,"Easton, MD","Easton, MD Micro Area",M2,2,G3110,695561625,539363462,+38.7483486,-076.1784757,257210.851900229,2033325574.23881
206,408,20700,20700,"East Stroudsburg, PA","East Stroudsburg, PA Metro Area",M1,1,G3110,1575379455,22872910,+41.0562401,-075.3290651,264208.884551277,2813579661.9355
207,232,20740,20740,"Eau Claire, WI","Eau Claire, WI Metro Area",M1,1,G3110,4263839760,104081841,+44.9386719,-091.2843222,384538.999419079,8717653641.51615
208,233,20780,20780,"Edwards, CO","Edwards, CO Micro Area",M2,2,G3110,4362757834,18967056,+39.6269919,-106.6951694,390147.690410005,7395851322.37835
209, ,20820,20820,"Effingham, IL","Effingham, IL Micro Area",M2,2,G3110,1240007567,3172833,+39.0479445,-088.5928488,186328.134708115,2064764153.11396
210,288,20900,20900,"El Campo, TX","El Campo, TX Micro Area",M2,2,G3110,2813117310,21287759,+29.2784805,-096.2296745,293744.546185831,3738528831.20619
211, ,20940,20940,"El Centro, CA","El Centro, CA Metro Area",M1,1,G3110,10814594615,790217372,+33.0408143,-115.3554001,593055.941965703,16559270306.9948
212, ,20980,20980,"El Dorado, AR","El Dorado, AR Micro Area",M2,2,G3110,2691655893,41400825,+33.1682186,-092.5981447,362086.381284636,3911423657.55903
213,545,21020,21020,"Elizabeth City, NC","Elizabeth City, NC Micro Area",M2,2,G3110,1227785818,373504973,+36.1968134,-076.3426012,245538.62405189,2465223262.7819
214,350,21060,21060,"Elizabethtown-Fort Knox, KY","Elizabethtown-Fort Knox, KY Metro Area",M1,1,G3110,3083102433,72201165,+37.7329803,-085.9721707,541349.852271332,5053924655.37142
215, ,21120,21120,"Elk City, OK","Elk City, OK Micro Area",M2,2,G3110,2335338428,5514684,+35.2706008,-099.6900574,275609.467754366,3519577676.93026
216,515,21140,21140,"Elkhart-Goshen, IN","Elkhart-Goshen, IN Metro Area",M1,1,G3110,1199603973,12434083,+41.6006928,-085.8639864,186437.563612659,2169027009.70176
217, ,21180,21180,"Elkins, WV","Elkins, WV Micro Area",M2,2,G3110,2692810851,667359,+38.7810953,-079.8677881,417560.981546437,4438052194.52197
218, ,21220,21220,"Elko, NV","Elko, NV Micro Area",M2,2,G3110,55294001557,85843440,+40.9060857,-115.5545775,1514074.18900218,97116617240.56
219, ,21260,21260,"Ellensburg, WA","Ellensburg, WA Micro Area",M2,2,G3110,5950002896,92410114,+47.1244411,-120.6767092,643243.893902273,13045719732.893
220,236,21300,21300,"Elmira, NY","Elmira, NY Metro Area",M1,1,G3110,1055038227,8874756,+42.1552804,-076.7471791,197861.748582752,1936373990.96124
221,238,21340,21340,"El Paso, TX","El Paso, TX Metro Area",M1,1,G3110,14461902958,7482945,+31.5273940,-105.5213326,727297.433124652,19970432432.6872
222, ,21380,21380,"Emporia, KS","Emporia, KS Micro Area",M2,2,G3110,4197177726,32632186,+38.3821338,-096.3593009,385181.752297616,6894471608.68017
223, ,21420,21420,"Enid, OK","Enid, OK Metro Area",M1,1,G3110,2741521308,4075930,+36.3780539,-097.7884503,261898.19973164,4244221323.41799
224, ,21460,21460,"Enterprise, AL","Enterprise, AL Micro Area",M2,2,G3110,1758565919,3907189,+31.4022580,-085.9896022,203468.656611957,2426765107.0158
225,240,21500,21500,"Erie, PA","Erie, PA Metro Area",M1,1,G3110,2069551279,1966249000,+42.1179519,-080.0963858,379385.052929693,7339950433.61024
226, ,21540,21540,"Escanaba, MI","Escanaba, MI Micro Area",M2,2,G3110,3033137838,2124389421,+45.8052288,-086.9019375,462669.57457008,10606629589.2375
227,106,21580,21580,"Española, NM","Española, NM Micro Area",M2,2,G3110,15179590198,91466278,+36.5096687,-106.6939829,776756.856561796,23685999743.5636
228, ,21640,21640,"Eufaula, AL-GA","Eufaula, AL-GA Micro Area",M2,2,G3110,2683863215,74681508,+31.8672807,-085.3350319,364828.292921459,3836200358.24526
229, ,21660,21660,"Eugene-Springfield, OR","Eugene-Springfield, OR Metro Area",M1,1,G3110,11800116009,436246925,+43.9283286,-122.8976901,898642.468056221,23607818648.8922
230, ,21700,21700,"Eureka-Arcata, CA","Eureka-Arcata, CA Micro Area",M2,2,G3110,9241426488,1253864712,+40.7066554,-123.9261757,681769.417562102,18282925281.5257
231, ,21740,21740,"Evanston, WY","Evanston, WY Micro Area",M2,2,G3110,5391631765,16625817,+41.2847255,-110.5589468,394529.571589368,9587248594.40389
232, ,21780,21780,"Evansville, IN-KY","Evansville, IN-KY Metro Area",M1,1,G3110,3792650706,125969933,+38.0200703,-087.5861659,533445.268706415,6316041474.32079
233, ,21820,21820,"Fairbanks, AK","Fairbanks, AK Metro Area",M1,1,G3110,18983544936,272866589,+64.6760436,-146.5481586,1883222.35834691,105839844665.233
234, ,21840,21840,"Fairfield, IA","Fairfield, IA Micro Area",M2,2,G3110,1127999808,3524817,+41.0058877,-091.9666345,180475.613775617,1990362042.74082
235, ,21860,21860,"Fairmont, MN","Fairmont, MN Micro Area",M2,2,G3110,1844928064,44669375,+43.6771181,-094.5372525,242215.842287242,3613294793.5753
236,390,21900,21900,"Fairmont, WV","Fairmont, WV Micro Area",M2,2,G3110,799666879,7161744,+39.5058387,-080.2434018,186032.336339552,1357236276.02144
237, ,21980,21980,"Fallon, NV","Fallon, NV Micro Area",M2,2,G3110,12821785223,190748448,+39.5377097,-118.2641661,727959.995914642,21934607063.3261
238,244,22020,22020,"Fargo, ND-MN","Fargo, ND-MN Metro Area",M1,1,G3110,7278210008,26755856,+46.9148591,-096.9601826,565683.386909021,15650747579.1201
239,378,22060,22060,"Faribault-Northfield, MN","Faribault-Northfield, MN Micro Area",M2,2,G3110,1284215162,52066242,+44.3507339,-093.2985052,216101.42007717,2614094169.09116
240,476,22100,22100,"Farmington, MO","Farmington, MO Micro Area",M2,2,G3110,1170381746,7216295,+37.8107068,-090.4738684,250727.46697194,1889841756.20424
241, ,22140,22140,"Farmington, NM","Farmington, NM Metro Area",M1,1,G3110,14289491641,54966780,+36.5116245,-108.3245778,641534.511753989,22248266156.2133
242,246,22180,22180,"Fayetteville, NC","Fayetteville, NC Metro Area",M1,1,G3110,4241646488,35598509,+35.1559863,-078.9318500,485256.652364435,6413749442.86812
243,161,15460,15460,"Burlington, IA-IL","Burlington, IA-IL Micro Area",M2,2,G3110,2058845742,77900167,+40.8638225,-091.0699761,275962.511735209,3740663592.69985
244,268,15500,15500,"Burlington, NC","Burlington, NC Metro Area",M1,1,G3110,1096718106,27958505,+36.0439535,-079.4005733,179799.482906797,1723846430.77066
245,162,15540,15540,"Burlington-South Burlington, VT","Burlington-South Burlington, VT Metro Area",M1,1,G3110,3244001619,656739121,+44.6891168,-073.0411707,480532.273447817,7718103786.79161
246, ,15580,15580,"Butte-Silver Bow, MT","Butte-Silver Bow, MT Micro Area",M2,2,G3110,1859568275,1518176,+45.8962319,-112.6600714,370065.728477276,3842480960.29999
247, ,15620,15620,"Cadillac, MI","Cadillac, MI Micro Area",M2,2,G3110,2925942372,50770824,+44.3287385,-085.3264287,324415.629074837,5819946042.298
248,174,15660,15660,"Calhoun, GA","Calhoun, GA Micro Area",M2,2,G3110,923182326,5729532,+34.5096669,-084.8738622,187786.649730455,1371103421.20522
249,548,15680,15680,"California-Lexington Park, MD","California-Lexington Park, MD Metro Area",M1,1,G3110,929021301,1050381198,+38.2202894,-076.5303837,284153.896817105,3211656123.45539
250,480,15700,15700,"Cambridge, MD","Cambridge, MD Micro Area",M2,2,G3110,1400573745,1145353068,+38.4291957,-076.0474333,319635.800484381,4154320936.8815
251,198,15740,15740,"Cambridge, OH","Cambridge, OH Micro Area",M2,2,G3110,1352631181,15666081,+40.0566648,-081.4978750,220290.653467014,2337993778.04884
252, ,15780,15780,"Camden, AR","Camden, AR Micro Area",M2,2,G3110,3525874156,27976582,+33.5675198,-092.7082209,384107.086810804,5133345261.44027
253, ,15820,15820,"Campbellsville, KY","Campbellsville, KY Micro Area",M2,2,G3110,1430755277,34174451,+37.3155398,-085.4430106,251135.826441845,2320114731.25554
254,444,15860,15860,"Cañon City, CO","Cañon City, CO Micro Area",M2,2,G3110,3970664378,2235542,+38.4551696,-105.4249583,368122.554621405,6491720819.46377
255,184,15940,15940,"Canton-Massillon, OH","Canton-Massillon, OH Metro Area",M1,1,G3110,2512088066,24839111,+40.7110505,-081.2614680,348138.486610772,4420821994.45557
256,163,15980,15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL Metro Area",M1,1,G3110,2023963480,1116067200,+26.5590348,-081.8919943,271142.232147591,3941661952.72921
257,164,16020,16020,"Cape Girardeau, MO-IL","Cape Girardeau, MO-IL Metro Area",M1,1,G3110,3708446707,73228104,+37.3259361,-089.7626388,552085.823900255,5990969423.49874
258, ,16060,16060,"Carbondale-Marion, IL","Carbondale-Marion, IL Metro Area",M1,1,G3110,3490057672,123591631,+37.6897419,-089.1051489,412983.342378669,5780115034.64709
259, ,16100,16100,"Carlsbad-Artesia, NM","Carlsbad-Artesia, NM Micro Area",M2,2,G3110,10816683024,56498061,+32.4578347,-104.3064338,505907.033263046,15320631426.4948
260, ,16140,16140,"Carroll, IA","Carroll, IA Micro Area",M2,2,G3110,1474835095,2145349,+42.0394920,-094.8676471,207118.695952134,2679361319.77846
261,456,16180,16180,"Carson City, NV","Carson City, NV Metro Area",M1,1,G3110,374670880,32586219,+39.1530598,-119.7473681,146676.730386434,678141504.45951
262, ,16220,16220,"Casper, WY","Casper, WY Metro Area",M1,1,G3110,13831928329,90969261,+42.9776447,-106.7682192,661938.759793425,26012195766.8943
263, ,16260,16260,"Cedar City, UT","Cedar City, UT Micro Area",M2,2,G3110,8537474393,11390956,+37.9093044,-113.3067405,549655.282115862,13737615491.9853
264,168,16300,16300,"Cedar Rapids, IA","Cedar Rapids, IA Metro Area",M1,1,G3110,5202765033,29300009,+42.0863293,-091.6311439,442483.491187998,9507817308.65231
265,122,16340,16340,"Cedartown, GA","Cedartown, GA Micro Area",M2,2,G3110,803758612,4681735,+33.9960153,-085.1883384,161234.513783878,1179275164.95067
266,338,16380,16380,"Celina, OH","Celina, OH Micro Area",M2,2,G3110,1197723422,28440771,+40.5353325,-084.6320588,192146.233510511,2125376039.14174
267, ,16420,16420,"Central City, KY","Central City, KY Micro Area",M2,2,G3110,1210451475,31188648,+37.2138159,-087.1340919,321469.309194574,1961383999.43907
268,476,16460,16460,"Centralia, IL","Centralia, IL Micro Area",M2,2,G3110,1482865607,9234118,+38.6482361,-088.9203624,199133.491267107,2449998634.08387
269,500,16500,16500,"Centralia, WA","Centralia, WA Micro Area",M2,2,G3110,6223179711,86925423,+46.5800714,-122.3774443,617263.466553398,13350696124.7265
270,548,16540,16540,"Chambersburg-Waynesboro, PA","Chambersburg-Waynesboro, PA Metro Area",M1,1,G3110,2000245529,1547615,+39.9267722,-077.7245208,282371.649634416,3408097822.51042
271, ,16580,16580,"Champaign-Urbana, IL","Champaign-Urbana, IL Metro Area",M1,1,G3110,3717412130,6842632,+40.1029885,-088.3185039,349602.742775126,6372631837.23725
272,170,16620,16620,"Charleston, WV","Charleston, WV Metro Area",M1,1,G3110,6854414859,56072912,+38.3551769,-081.6203407,848321.270230858,11255952730.2417
273, ,16660,16660,"Charleston-Mattoon, IL","Charleston-Mattoon, IL Micro Area",M2,2,G3110,2212437114,7159021,+39.4231628,-088.2422121,261487.642636704,3724293754.69468
274, ,16700,16700,"Charleston-North Charleston, SC","Charleston-North Charleston, SC Metro Area",M1,1,G3110,6708606016,1483664805,+33.0180695,-080.0075006,669928.668235182,11683773888.4494
275,172,16740,16740,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC Metro Area",M1,1,G3110,14495628697,302851379,+35.1663423,-080.7972848,1005681.36496125,22197157620.6686
276, ,16820,16820,"Charlottesville, VA","Charlottesville, VA Metro Area",M1,1,G3110,4259261435,35688522,+37.9490837,-078.5932062,539029.181311368,6918723806.98194
277,174,16860,16860,"Chattanooga, TN-GA","Chattanooga, TN-GA Metro Area",M1,1,G3110,5410495665,126467844,+35.0493612,-085.3611582,539789.838708839,8281382223.5188
278, ,16940,16940,"Cheyenne, WY","Cheyenne, WY Metro Area",M1,1,G3110,6956354974,4348083,+41.2928302,-104.6603950,467460.531777064,12346653685.0402
279,176,16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",M1,1,G3110,18635140910,6173126516,+41.8235214,-087.8282967,1097442.40169755,44714303274.5729
280, ,17020,17020,"Chico, CA","Chico, CA Metro Area",M1,1,G3110,4238488156,105261063,+39.6659588,-121.6019188,525974.966588713,7340032710.92426
281,198,17060,17060,"Chillicothe, OH","Chillicothe, OH Micro Area",M2,2,G3110,1784986619,9938848,+39.3238969,-083.0595362,235166.797806289,3004625632.05521
282, ,10100,10100,"Aberdeen, SD","Aberdeen, SD Micro Area",M2,2,G3110,7353004578,111384297,+45.5194353,-098.7007003,605987.411771396,15204249577.8931
283, ,10140,10140,"Aberdeen, WA","Aberdeen, WA Micro Area",M2,2,G3110,4924766221,834338731,+47.1137324,-123.8267349,506299.282703395,12443484945.2807
284, ,10180,10180,"Abilene, TX","Abilene, TX Metro Area",M1,1,G3110,7105578382,36846346,+32.4520222,-099.7187428,461477.175580991,10058991294.2788
285, ,10220,10220,"Ada, OK","Ada, OK Micro Area",M2,2,G3110,1865835819,12595147,+34.7214461,-096.6919710,276849.311074799,2787562428.47484
286,220,10300,10300,"Adrian, MI","Adrian, MI Micro Area",M2,2,G3110,1941504139,30519590,+41.8960225,-084.0743563,241418.014959931,3561712238.99679
287, ,10380,10380,"Aguadilla-Isabela, PR","Aguadilla-Isabela, PR Metro Area",M1,1,G3110,1222527908,358908897,+18.3569648,-067.0078951,323357.207816808,1765099205.48892
288,184,10420,10420,"Akron, OH","Akron, OH Metro Area",M1,1,G3110,2331489226,62145698,+41.1466395,-081.3501104,291462.94223919,4225344432.3164
289, ,10460,10460,"Alamogordo, NM","Alamogordo, NM Micro Area",M2,2,G3110,17126456785,36943378,+32.6155988,-105.7513079,717511.418394177,24260280463.7642
290, ,10500,10500,"Albany, GA","Albany, GA Metro Area",M1,1,G3110,4120611855,46222654,+31.6444531,-084.1119078,412861.377397984,5767114173.65476
291,440,10540,10540,"Albany-Lebanon, OR","Albany-Lebanon, OR Metro Area",M1,1,G3110,5923936549,50054677,+44.4888982,-122.5372084,598496.012466033,11740249449.5117
292,104,10580,10580,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,1,G3110,7282218203,172501908,+42.7879202,-073.9423479,647927.630938382,13849774914.9298
293,172,10620,10620,"Albemarle, NC","Albemarle, NC Micro Area",M2,2,G3110,1023390690,25222524,+35.3104492,-080.2543742,204741.023110615,1578303940.40569
294, ,10660,10660,"Albert Lea, MN","Albert Lea, MN Micro Area",M2,2,G3110,1831756453,39305226,+43.6742019,-093.3502887,240696.264064765,3577788474.98142
295, ,10700,10700,"Albertville, AL","Albertville, AL Micro Area",M2,2,G3110,1465531863,148495459,+34.3095637,-086.3216681,273836.31414613,2374682411.35273
296,106,10740,10740,"Albuquerque, NM","Albuquerque, NM Metro Area",M1,1,G3110,24043702359,31778159,+35.1234965,-106.4583918,1106399.9481772,36073937436.1168
297,388,10760,10760,"Alexander City, AL","Alexander City, AL Micro Area",M2,2,G3110,3541633666,168793394,+32.9004862,-086.0029320,377522.985548589,5277525033.38317
298, ,10780,10780,"Alexandria, LA","Alexandria, LA Metro Area",M1,1,G3110,5085105762,163013711,+31.3253478,-092.5468034,574321.237695115,7215338786.10595
299, ,10820,10820,"Alexandria, MN","Alexandria, MN Micro Area",M2,2,G3110,1649184455,215620028,+45.9368293,-095.4621560,251877.207499057,3854463813.63763
300,204,10860,10860,"Alice, TX","Alice, TX Micro Area",M2,2,G3110,6885863898,14217789,+27.6977432,-098.3908809,424834.617037677,8835498065.77099
301, ,10900,10900,"Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ Metro Area",M1,1,G3110,3762895696,58376629,+40.7893392,-075.3981580,491112.400825909,6672977679.65173
302,394,10940,10940,"Alma, MI","Alma, MI Micro Area",M2,2,G3110,1472098934,8369164,+43.2923259,-084.6046900,212723.808984844,2795663015.35734
303, ,10980,10980,"Alpena, MI","Alpena, MI Micro Area",M2,2,G3110,1481127630,2908710755,+44.8949540,-083.4265739,434984.39603714,8789307515.19782
304,107,11020,11020,"Altoona, PA","Altoona, PA Metro Area",M1,1,G3110,1361819111,3281615,+40.4986536,-078.3095974,262446.287983792,2362077603.96104
305, ,11060,11060,"Altus, OK","Altus, OK Micro Area",M2,2,G3110,2078860509,4114418,+34.5940059,-099.4122347,394880.749502601,3080764971.30004
306,108,11100,11100,"Amarillo, TX","Amarillo, TX Metro Area",M1,1,G3110,13338931286,86991891,+35.2478969,-101.9086384,675445.430052502,20177135641.5097
307, ,11140,11140,"Americus, GA","Americus, GA Micro Area",M2,2,G3110,1682937484,27581090,+32.0983551,-084.2243044,277076.29943643,2390443255.45441
308,218,11180,11180,"Ames, IA","Ames, IA Metro Area",M1,1,G3110,2963210240,8222405,+42.0361281,-093.6980079,311539.77949619,5390440592.42457
309,104,11220,11220,"Amsterdam, NY","Amsterdam, NY Micro Area",M2,2,G3110,1044066970,18599188,+42.9008912,-074.4353575,203325.046072552,1981445189.05428
310, ,11260,11260,"Anchorage, AK","Anchorage, AK Metro Area",M1,1,G3110,68429854772,2070501178,+62.2127844,-149.6782218,2646708.81820298,323592606297.828
311, ,11380,11380,"Andrews, TX","Andrews, TX Micro Area",M2,2,G3110,3886850260,957039,+32.3122581,-102.6402058,304887.503609281,5457935047.11657
312,258,11420,11420,"Angola, IN","Angola, IN Micro Area",M2,2,G3110,799729298,35454787,+41.6434670,-085.0024051,155937.2751067,1496756892.32631
313,220,11460,11460,"Ann Arbor, MI","Ann Arbor, MI Metro Area",M1,1,G3110,1828437283,42625748,+42.2522168,-083.8434233,236913.258600939,3417432785.09502
314, ,11500,11500,"Anniston-Oxford, AL","Anniston-Oxford, AL Metro Area",M1,1,G3110,1569195268,16587192,+33.7705162,-085.8279089,263781.270461224,2300851111.02443
315,118,11540,11540,"Appleton, WI","Appleton, WI Metro Area",M1,1,G3110,2475664691,222287459,+44.2906032,-088.3723255,372078.576198579,5266298768.42558
316,412,11580,11580,"Arcadia, FL","Arcadia, FL Micro Area",M2,2,G3110,1649027549,6243548,+27.1905809,-081.8062531,187131.164224926,2100179052.11235
317, ,11620,11620,"Ardmore, OK","Ardmore, OK Micro Area",M2,2,G3110,3460517249,77497872,+34.1258229,-097.2639184,417322.076108316,5176946414.23974
318,490,11640,11640,"Arecibo, PR","Arecibo, PR Metro Area",M1,1,G3110,613186613,231848339,+18.4392239,-066.7599813,150762.969666763,944045247.32289
319, ,11660,11660,"Arkadelphia, AR","Arkadelphia, AR Micro Area",M2,2,G3110,2243130283,43387661,+34.0533162,-093.1762085,371332.467053084,3339208429.79607
320,120,11700,11700,"Asheville, NC","Asheville, NC Metro Area",M1,1,G3110,5264448603,21769667,+35.5956693,-082.6816145,545750.344613072,8013368977.0139
321,360,11740,11740,"Ashland, OH","Ashland, OH Micro Area",M2,2,G3110,1095464861,9966295,+40.8432730,-082.2701271,218054.787067146,1933653739.43681
322,184,11780,11780,"Ashtabula, OH","Ashtabula, OH Micro Area",M2,2,G3110,1818360017,1724498211,+41.9066369,-080.7455916,345764.365488882,6399223486.3506
323, ,11820,11820,"Astoria, OR","Astoria, OR Micro Area",M2,2,G3110,2144872198,661629272,+46.0245094,-123.7050366,345537.383835273,5818413942.8226
324,312,11860,11860,"Atchison, KS","Atchison, KS Micro Area",M2,2,G3110,1116736558,6851102,+39.5325441,-095.3133975,205758.663578157,1891258855.50194
325, ,11900,11900,"Athens, OH","Athens, OH Micro Area",M2,2,G3110,1304386904,12461326,+39.3326037,-082.0458439,229386.843370709,2204110752.53927
326,174,11940,11940,"Athens, TN","Athens, TN Micro Area",M2,2,G3110,1113997270,5340568,+35.4244722,-084.6199488,211673.219548056,1689427621.2078
327,206,11980,11980,"Athens, TX","Athens, TX Micro Area",M2,2,G3110,2263013491,193259090,+32.2116334,-095.8534183,361378.466328829,3441248761.14476
328, ,49260,49260,"Woodward, OK","Woodward, OK Micro Area",M2,2,G3110,6408310999,10645808,+36.3312927,-099.5006858,505520.334399458,9908144939.17873
329,184,49300,49300,"Wooster, OH","Wooster, OH Micro Area",M2,2,G3110,1436939444,5040384,+40.8296612,-081.8871942,201601.389230223,2521046141.66941
330,148,49340,49340,"Worcester, MA-CT","Worcester, MA-CT Metro Area",M1,1,G3110,5241033467,198933911,+42.2173112,-071.9255354,640363.792107379,9926799098.01855
331, ,49380,49380,"Worthington, MN","Worthington, MN Micro Area",M2,2,G3110,1852081296,19315969,+43.6776863,-095.7631323,240852.622796597,3578477293.79148
332, ,49420,49420,"Yakima, WA","Yakima, WA Metro Area",M1,1,G3110,11122733955,41189156,+46.4565581,-120.7401446,749816.188300551,23516971692.2709
333, ,49460,49460,"Yankton, SD","Yankton, SD Micro Area",M2,2,G3110,1349873585,28676615,+43.0066030,-097.3883614,221284.994574175,2579312708.6847
